total_requests,slow_requests,E_pct,servers_on,avg_response_time_sec,p95_response_time_sec,p99_response_time_sec,deadline_violations,deadline_violation_rate_pct,avg_distance_km,avg_network_delay_ms,p95_network_delay_ms,p99_network_delay_ms,avg_load_balance_cv,cycle,total_replicas,cumulative_energy_joule,server_utilization
372,198,53.225806451612904,10,42.32884211422336,180.0110258450271,270.0139866170447,185,49.73118279569893,7.219309672145514,11.637813148098049,23.39327820562466,26.740605107977302,0.4765392327190929,47,129,12588948.3,2.8733333333333335
420,230,54.76190476190476,10,41.82300353729891,135.7570024677002,300.0120767689199,219,52.142857142857146,6.7769741502141265,11.098775394143095,20.85999474345337,24.84324527683211,0.5232652937628196,48,129,12950643.3,2.48
393,222,56.48854961832061,10,44.47761837893959,150.01004031443173,240.81424634204313,210,53.43511450381679,7.5050952071320065,11.969523977751235,24.084868164934104,27.17173860588785,0.5691859204558207,49,129,13289439.0,2.8
415,218,52.53012048192771,10,40.3553385616517,150.0061160219485,278.61867271720115,215,51.80722891566265,6.408841900112682,10.760248398681586,19.486825030801562,24.46205924264335,0.4817583166574524,50,128,13643174.7,2.62
399,221,55.388471177944865,10,42.67521688668544,150.00898350338014,240.6174280658105,211,52.88220551378446,6.726741003887344,11.056485682937456,22.080636294411143,24.850975552277543,0.5694313691190819,51,128,13977238.5,2.7666666666666666
386,213,55.181347150259064,10,45.03704390070662,150.01748492119378,228.76164773738878,207,53.626943005181346,6.719721517521556,11.137164955321719,20.290762050524307,24.839415730255507,0.6060163742741804,52,128,14297244.3,2.66
397,223,56.1712846347607,10,54.13979241063214,200.01071736080732,321.6108449308586,211,53.14861460957179,7.000555116374475,11.328934561615224,21.47329528857433,25.44881796378298,0.5991494752022651,53,128,14695535.100000001,2.5733333333333333
444,250,56.306306306306304,10,46.14824555637539,150.01420882283145,275.7142680697645,238,53.6036036036036,6.619907814003619,10.858168988003753,20.70799524521865,25.190036576484225,0.5815453931527984,54,139,15119718.600000001,2.6466666666666665
384,199,51.822916666666664,10,40.88058935518336,125.00896909678396,245.11399619339994,193,50.260416666666664,6.539281162788808,10.797688516695132,21.447592249409865,24.645390228922334,0.5620072788423421,55,135,15472102.200000001,2.96
409,215,52.567237163814184,10,39.18233573375821,125.00721599169835,209.20883351891655,209,51.100244498777506,6.789975115129661,11.186589503926529,19.6571107442827,23.297460815397947,0.6017071228751286,56,132,15818847.600000001,2.56
359,179,49.860724233983284,10,40.743116031968206,150.00857753487603,210.01156805049828,172,47.910863509749305,6.236371075079789,10.52550272029786,19.36477788664643,24.28885062447623,0.538223970179507,57,131,16130978.400000002,2.7266666666666666
416,233,56.00961538461539,10,43.633762747916826,152.52278666891505,275.5095253735328,226,54.32692307692308,6.83275300708785,11.166594070670795,20.377338435508758,25.38674663629522,0.5737441920519092,58,127,16469494.500000002,2.3933333333333335
402,214,53.233830845771145,10,40.659838320149795,149.50899059933383,269.8090833775727,210,52.23880597014925,6.238797598027668,10.584588806510004,19.307679459185692,24.027506716946984,0.5187844553833865,59,131,16813806.3,2.7733333333333334
394,214,54.31472081218274,10,40.90721276545339,128.51912280606328,181.4136401848813,206,52.28426395939086,6.893342498208809,11.273679158977064,19.529006433163403,25.41248538333947,0.6114856404761054,60,128,17137038.6,2.68
421,245,58.19477434679335,10,49.75468261563256,150.0092930841834,342.03850936461845,235,55.819477434679335,6.822722711505065,11.214682140878136,20.73359697954896,33.992452649683834,0.5545643764525438,61,126,17485540.8,2.6266666666666665
396,206,52.02020202020202,10,42.25850572618216,152.5186539412072,300.01242876582455,195,49.24242424242424,6.675712374221089,11.030978707412878,20.93030933644714,24.134484891755616,0.5164348732439576,62,130,17852359.8,2.8066666666666666
436,244,55.96330275229358,10,45.54740568675519,150.01009872538066,246.5079815893183,237,54.357798165137616,6.424222585205119,10.708439048762978,19.650611789076983,25.468947767279865,0.5453254233165351,63,135,18218809.2,2.64
382,195,51.047120418848166,10,38.981948263900925,120.0118755524104,209.5088024426534,186,48.69109947643979,6.451163397699265,10.744075419255065,19.16876384390958,24.310326559143125,0.5235400496781355,64,135,18575037.599999998,2.9066666666666667
438,247,56.39269406392694,10,44.36699927021676,150.0123291044196,240.01181034351322,241,55.02283105022831,6.592647455171475,10.834886655119435,19.720933360070255,25.716156977143307,0.5619962044869219,65,132,18934912.499999996,2.546666666666667
398,213,53.517587939698494,10,40.73963087478336,140.01561939503756,240.31489351143466,206,51.75879396984924,6.728516860093463,10.987658702954375,22.09720273173552,25.39305462906165,0.46975552417552885,66,128,19265924.699999996,2.92
405,220,54.32098765432099,10,41.230388678684776,150.00993913235845,279.6006380546859,215,53.08641975308642,6.470086628607678,10.635592265025432,19.151344212324595,24.650223451980562,0.5502072308568376,67,129,19597809.599999994,2.6533333333333333
448,253,56.473214285714285,10,45.99243359125544,160.0107718661894,232.9615935665039,249,55.580357142857146,6.121658363219216,10.290734112581804,17.6958317817563,24.403652874711995,0.6130320039972652,68,133,19967510.099999994,2.7
417,239,57.31414868105516,10,38.394488991659095,142.01195193358316,237.60843057616415,231,55.39568345323741,6.441686786868469,10.795946095544881,21.330994936185146,24.792255091759163,0.5433381016290105,69,135,20312588.099999994,2.986666666666667
