id,BTSID,StartTime,EndTime,Lat,Long,ServiceID,ServiceResource,ServiceExecutionTime,startSec,user_id,month,date,weekday,only_date
207,532,2014-06-28 00:13:24,2014-06-28 00:13:26,31.223665,121.458791,2,0.5,2,801,143,201406,28,5,2014-06-28
208,90,2014-06-28 00:13:27,2014-06-28 00:13:28,31.146522,121.352501,1,0.2,1,804,6487,201406,28,5,2014-06-28
209,649,2014-06-28 00:13:37,2014-06-28 00:13:38,31.186628,121.372116,1,0.2,1,814,509,201406,28,5,2014-06-28
210,50,2014-06-28 00:13:37,2014-06-28 00:13:47,31.247519,121.322265,5,2.0,10,814,1758,201406,28,5,2014-06-28
211,474,2014-06-28 00:13:45,2014-06-28 00:13:47,31.208346,121.544892,2,0.5,2,822,1941,201406,28,5,2014-06-28
212,728,2014-06-28 00:13:52,2014-06-28 00:13:53,31.301877,121.353206,1,0.2,1,829,1618,201406,28,5,2014-06-28
213,347,2014-06-28 00:13:52,2014-06-28 00:14:07,31.13107,121.298444,6,2.0,15,829,1029,201406,28,5,2014-06-28
214,91,2014-06-28 00:13:55,2014-06-28 00:14:35,31.17939,121.754087,10,10.0,40,832,2812,201406,28,5,2014-06-28
215,321,2014-06-28 00:14:01,2014-06-28 00:14:08,31.192915,121.682688,4,1.5,7,838,3690,201406,28,5,2014-06-28
216,635,2014-06-28 00:14:07,2014-06-28 00:14:08,31.145439,121.417433,1,0.2,1,844,7673,201406,28,5,2014-06-28
217,44,2014-06-28 00:14:11,2014-06-28 00:14:36,31.285741,121.626244,8,7.0,25,848,8023,201406,28,5,2014-06-28
218,627,2014-06-28 00:14:18,2014-06-28 00:14:33,31.11674,121.586334,6,2.0,15,855,2822,201406,28,5,2014-06-28
219,147,2014-06-28 00:14:21,2014-06-28 00:14:25,31.050708,121.217094,3,0.8,4,858,806,201406,28,5,2014-06-28
220,165,2014-06-28 00:14:23,2014-06-28 00:14:25,31.127217,121.335543,2,0.5,2,860,6599,201406,28,5,2014-06-28
221,194,2014-06-28 00:14:25,2014-06-28 00:14:27,31.069261,121.375484,2,0.5,2,862,966,201406,28,5,2014-06-28
222,774,2014-06-28 00:14:27,2014-06-28 00:14:37,31.304918,121.497837,5,2.0,10,864,3029,201406,28,5,2014-06-28
223,467,2014-06-28 00:14:27,2014-06-28 00:14:29,31.058092,121.235964,2,0.5,2,864,83,201406,28,5,2014-06-28
224,843,2014-06-28 00:14:28,2014-06-28 00:14:53,31.425786,121.422506,7,4.0,25,865,1825,201406,28,5,2014-06-28
225,774,2014-06-28 00:14:31,2014-06-28 00:14:33,31.304918,121.497837,2,0.5,2,868,348,201406,28,5,2014-06-28
226,647,2014-06-28 00:14:35,2014-06-28 00:14:36,31.239726,121.139516,1,0.2,1,872,1677,201406,28,5,2014-06-28
227,402,2014-06-28 00:14:36,2014-06-28 00:14:38,31.255905,121.430231,2,0.5,2,873,7979,201406,28,5,2014-06-28
228,621,2014-06-28 00:14:37,2014-06-28 00:14:38,31.402222,121.493387,1,0.2,1,874,1379,201406,28,5,2014-06-28
229,527,2014-06-28 00:14:43,2014-06-28 00:14:50,31.26338,121.433161,4,1.5,7,880,1550,201406,28,5,2014-06-28
230,11,2014-06-28 00:14:48,2014-06-28 00:14:49,31.040378,121.255563,1,0.2,1,885,7701,201406,28,5,2014-06-28
231,271,2014-06-28 00:14:58,2014-06-28 00:15:38,30.967774,121.447499,10,10.0,40,895,3374,201406,28,5,2014-06-28
232,464,2014-06-28 00:14:59,2014-06-28 00:15:00,31.125467,121.581832,1,0.2,1,896,2861,201406,28,5,2014-06-28
233,321,2014-06-28 00:15:05,2014-06-28 00:15:20,31.192915,121.682688,6,2.0,15,902,2869,201406,28,5,2014-06-28
234,24,2014-06-28 00:15:07,2014-06-28 00:15:14,31.319806,121.526248,4,1.5,7,904,2564,201406,28,5,2014-06-28
235,535,2014-06-28 00:15:07,2014-06-28 00:15:37,31.276982,121.460649,9,10.0,30,904,6601,201406,28,5,2014-06-28
236,24,2014-06-28 00:15:09,2014-06-28 00:15:11,31.319806,121.526248,2,0.5,2,906,2564,201406,28,5,2014-06-28
237,306,2014-06-28 00:15:17,2014-06-28 00:15:18,26.139329,103.078562,1,0.2,1,914,2871,201406,28,5,2014-06-28
238,918,2014-06-28 00:15:18,2014-06-28 00:15:20,31.287632,121.458734,2,0.5,2,915,2484,201406,28,5,2014-06-28
239,620,2014-06-28 00:15:18,2014-06-28 00:15:20,31.204343,121.407018,2,0.5,2,915,6654,201406,28,5,2014-06-28
240,237,2014-06-28 00:15:24,2014-06-28 00:15:28,31.211485,121.403238,3,0.8,4,921,50,201406,28,5,2014-06-28
241,1458,2014-06-28 00:15:31,2014-06-28 00:15:33,31.182725,121.41492,2,0.5,2,928,2364,201406,28,5,2014-06-28
242,635,2014-06-28 00:15:33,2014-06-28 00:15:35,31.145439,121.417433,2,0.5,2,930,86,201406,28,5,2014-06-28
243,435,2014-06-28 00:15:34,2014-06-28 00:15:36,31.200882,121.446511,2,0.5,2,931,1376,201406,28,5,2014-06-28
244,1258,2014-06-28 00:15:36,2014-06-28 00:15:43,31.221662,121.539905,4,1.5,7,933,2042,201406,28,5,2014-06-28
245,226,2014-06-28 00:15:38,2014-06-28 00:15:40,30.939177,121.223182,2,0.5,2,935,1021,201406,28,5,2014-06-28
246,906,2014-06-28 00:15:38,2014-06-28 00:15:48,31.199721,121.325753,5,2.0,10,935,78,201406,28,5,2014-06-28
247,1088,2014-06-28 00:15:52,2014-06-28 00:15:53,31.334186,121.50238,1,0.2,1,949,1464,201406,28,5,2014-06-28
248,237,2014-06-28 00:15:55,2014-06-28 00:16:35,31.211485,121.403238,10,10.0,40,952,50,201406,28,5,2014-06-28
249,708,2014-06-28 00:15:58,2014-06-28 00:16:38,31.204179,121.538588,10,10.0,40,955,1903,201406,28,5,2014-06-28
250,1399,2014-06-28 00:15:59,2014-06-28 00:16:01,31.134484,121.42764,2,0.5,2,956,2968,201406,28,5,2014-06-28
251,241,2014-06-28 00:16:00,2014-06-28 00:16:01,31.163705,121.503747,1,0.2,1,957,4174,201406,28,5,2014-06-28
252,260,2014-06-28 00:16:01,2014-06-28 00:16:11,31.355737,121.403678,5,2.0,10,958,1303,201406,28,5,2014-06-28
253,126,2014-06-28 00:16:03,2014-06-28 00:16:05,31.265321,121.503333,2,0.5,2,960,6863,201406,28,5,2014-06-28
254,823,2014-06-28 00:16:06,2014-06-28 00:16:46,31.301307,121.33124,10,10.0,40,963,1393,201406,28,5,2014-06-28
255,533,2014-06-28 00:16:08,2014-06-28 00:16:48,31.248587,121.277434,10,10.0,40,965,3206,201406,28,5,2014-06-28
256,1324,2014-06-28 00:16:12,2014-06-28 00:16:52,31.289509,121.447288,10,10.0,40,969,212,201406,28,5,2014-06-28
257,895,2014-06-28 00:16:16,2014-06-28 00:16:23,31.005717,121.202014,4,1.5,7,973,5686,201406,28,5,2014-06-28
258,529,2014-06-28 00:16:17,2014-06-28 00:16:32,31.159304,121.358718,6,2.0,15,974,560,201406,28,5,2014-06-28
259,1080,2014-06-28 00:16:18,2014-06-28 00:16:19,31.160355,121.454785,1,0.2,1,975,679,201406,28,5,2014-06-28
260,861,2014-06-28 00:16:18,2014-06-28 00:16:22,31.390234,121.254572,3,0.8,4,975,7813,201406,28,5,2014-06-28
261,24,2014-06-28 00:16:18,2014-06-28 00:16:19,31.319806,121.526248,1,0.2,1,975,3029,201406,28,5,2014-06-28
262,656,2014-06-28 00:16:22,2014-06-28 00:16:37,31.098701,121.582178,6,2.0,15,979,2965,201406,28,5,2014-06-28
263,828,2014-06-28 00:16:22,2014-06-28 00:16:47,31.059755,121.389723,8,7.0,25,979,961,201406,28,5,2014-06-28
264,290,2014-06-28 00:16:27,2014-06-28 00:16:34,31.137509,121.40768,4,1.5,7,984,738,201406,28,5,2014-06-28
265,261,2014-06-28 00:16:33,2014-06-28 00:16:35,31.337218,121.465181,2,0.5,2,990,1321,201406,28,5,2014-06-28
266,895,2014-06-28 00:16:33,2014-06-28 00:16:34,31.005717,121.202014,1,0.2,1,990,5686,201406,28,5,2014-06-28
267,720,2014-06-28 00:16:35,2014-06-28 00:17:00,31.183323,121.447822,7,4.0,25,992,2225,201406,28,5,2014-06-28
268,914,2014-06-28 00:16:43,2014-06-28 00:17:33,31.1744,121.285083,11,11.0,50,1000,622,201406,28,5,2014-06-28
269,170,2014-06-28 00:16:45,2014-06-28 00:16:47,31.260959,121.562594,2,0.5,2,1002,868,201406,28,5,2014-06-28
270,90,2014-06-28 00:16:48,2014-06-28 00:16:52,31.146522,121.352501,3,0.8,4,1005,5477,201406,28,5,2014-06-28
271,15,2014-06-28 00:16:54,2014-06-28 00:16:58,31.056648,121.404326,3,0.8,4,1011,3578,201406,28,5,2014-06-28
272,1399,2014-06-28 00:16:54,2014-06-28 00:16:58,31.134484,121.42764,3,0.8,4,1011,2968,201406,28,5,2014-06-28
273,330,2014-06-28 00:16:57,2014-06-28 00:17:07,31.131231,121.398758,5,2.0,10,1014,507,201406,28,5,2014-06-28
274,1460,2014-06-28 00:16:58,2014-06-28 00:17:28,31.302901,121.553485,9,10.0,30,1015,1891,201406,28,5,2014-06-28
275,443,2014-06-28 00:17:01,2014-06-28 00:17:03,31.196266,121.537132,2,0.5,2,1018,8490,201406,28,5,2014-06-28
276,14,2014-06-28 00:17:01,2014-06-28 00:17:02,31.298668,121.541944,1,0.2,1,1018,7644,201406,28,5,2014-06-28
277,382,2014-06-28 00:17:02,2014-06-28 00:17:27,31.370388,121.187891,7,4.0,25,1019,67,201406,28,5,2014-06-28
278,94,2014-06-28 00:17:04,2014-06-28 00:17:06,31.264146,121.532591,2,0.5,2,1021,2144,201406,28,5,2014-06-28
279,706,2014-06-28 00:17:07,2014-06-28 00:17:14,31.146551,121.235394,4,1.5,7,1024,494,201406,28,5,2014-06-28
280,1200,2014-06-28 00:17:12,2014-06-28 00:18:02,31.415226,121.349387,11,11.0,50,1029,2673,201406,28,5,2014-06-28
281,417,2014-06-28 00:17:19,2014-06-28 00:17:44,31.280339,121.402957,7,4.0,25,1036,3593,201406,28,5,2014-06-28
282,377,2014-06-28 00:17:29,2014-06-28 00:18:19,31.189335,121.781953,11,11.0,50,1046,2949,201406,28,5,2014-06-28
283,778,2014-06-28 00:17:33,2014-06-28 00:17:35,31.038911,121.226883,2,0.5,2,1050,3137,201406,28,5,2014-06-28
284,425,2014-06-28 00:17:37,2014-06-28 00:17:38,31.207205,121.482691,1,0.2,1,1054,264,201406,28,5,2014-06-28
285,823,2014-06-28 00:17:41,2014-06-28 00:18:06,31.301307,121.33124,8,7.0,25,1058,1394,201406,28,5,2014-06-28
286,791,2014-06-28 00:17:54,2014-06-28 00:17:55,31.213728,121.386102,1,0.2,1,1071,2242,201406,28,5,2014-06-28
287,79,2014-06-28 00:18:00,2014-06-28 00:18:10,31.307268,121.521916,5,2.0,10,1077,3472,201406,28,5,2014-06-28
288,362,2014-06-28 00:18:04,2014-06-28 00:19:34,31.348418,121.427796,14,15.0,90,1081,4508,201406,28,5,2014-06-28
289,1435,2014-06-28 00:18:05,2014-06-28 00:18:20,31.217261,121.391532,6,2.0,15,1082,2187,201406,28,5,2014-06-28
290,572,2014-06-28 00:18:06,2014-06-28 00:18:08,31.155344,121.2025,2,0.5,2,1083,1212,201406,28,5,2014-06-28
291,1464,2014-06-28 00:18:16,2014-06-28 00:18:46,31.268106,121.49354,9,10.0,30,1093,1667,201406,28,5,2014-06-28
292,274,2014-06-28 00:18:23,2014-06-28 00:19:03,31.030356,121.535809,10,10.0,40,1100,2737,201406,28,5,2014-06-28
293,94,2014-06-28 00:18:34,2014-06-28 00:18:41,31.264146,121.532591,4,1.5,7,1111,2144,201406,28,5,2014-06-28
294,274,2014-06-28 00:18:34,2014-06-28 00:18:49,31.030356,121.535809,6,2.0,15,1111,2737,201406,28,5,2014-06-28
295,9,2014-06-28 00:18:39,2014-06-28 00:18:43,31.338059,121.289933,3,0.8,4,1116,1521,201406,28,5,2014-06-28
296,129,2014-06-28 00:18:41,2014-06-28 00:18:42,31.272151,121.375814,1,0.2,1,1118,1781,201406,28,5,2014-06-28
297,429,2014-06-28 00:18:48,2014-06-28 00:19:18,31.311942,121.54204,9,10.0,30,1125,280,201406,28,5,2014-06-28
298,215,2014-06-28 00:18:56,2014-06-28 00:19:46,31.378285,121.436137,11,11.0,50,1133,1577,201406,28,5,2014-06-28
299,225,2014-06-28 00:18:57,2014-06-28 00:19:07,31.205759,121.26316,5,2.0,10,1134,533,201406,28,5,2014-06-28
300,147,2014-06-28 00:18:57,2014-06-28 00:18:59,31.050708,121.217094,2,0.5,2,1134,806,201406,28,5,2014-06-28
301,484,2014-06-28 00:19:03,2014-06-28 00:19:04,31.382771,121.291756,1,0.2,1,1140,1800,201406,28,5,2014-06-28
302,65,2014-06-28 00:19:04,2014-06-28 00:19:05,31.174661,121.52822,1,0.2,1,1141,4665,201406,28,5,2014-06-28
303,86,2014-06-28 00:19:06,2014-06-28 00:20:06,31.236856,121.40554,12,12.0,60,1143,2368,201406,28,5,2014-06-28
304,755,2014-06-28 00:19:13,2014-06-28 00:19:53,31.240587,121.402322,10,10.0,40,1150,1389,201406,28,5,2014-06-28
305,1061,2014-06-28 00:19:15,2014-06-28 00:19:30,31.233516,121.491431,6,2.0,15,1152,3990,201406,28,5,2014-06-28
306,505,2014-06-28 00:19:15,2014-06-28 00:19:19,31.151539,121.41109,3,0.8,4,1152,2331,201406,28,5,2014-06-28
307,755,2014-06-28 00:19:24,2014-06-28 00:19:34,31.240587,121.402322,5,2.0,10,1161,1389,201406,28,5,2014-06-28
308,797,2014-06-28 00:19:35,2014-06-28 00:19:37,31.193409,121.393885,2,0.5,2,1172,7954,201406,28,5,2014-06-28
309,456,2014-06-28 00:19:40,2014-06-28 00:20:05,31.344675,121.443963,8,7.0,25,1177,1760,201406,28,5,2014-06-28
310,770,2014-06-28 00:19:50,2014-06-28 00:20:00,31.242991,121.515376,5,2.0,10,1187,1547,201406,28,5,2014-06-28
311,598,2014-06-28 00:19:52,2014-06-28 00:20:22,31.265705,121.420959,9,10.0,30,1189,4205,201406,28,5,2014-06-28
312,178,2014-06-28 00:19:58,2014-06-28 00:20:38,31.112548,121.538798,10,10.0,40,1195,8026,201406,28,5,2014-06-28
313,726,2014-06-28 00:20:01,2014-06-28 00:20:11,31.120822,121.29001,5,2.0,10,1198,5494,201406,28,5,2014-06-28
314,643,2014-06-28 00:20:02,2014-06-28 00:20:09,31.203031,121.443586,4,1.5,7,1199,5553,201406,28,5,2014-06-28
315,484,2014-06-28 00:20:09,2014-06-28 00:20:16,31.382771,121.291756,4,1.5,7,1206,1694,201406,28,5,2014-06-28
316,1187,2014-06-28 00:20:17,2014-06-28 00:20:32,31.212718,121.447853,6,2.0,15,1214,7616,201406,28,5,2014-06-28
317,584,2014-06-28 00:20:20,2014-06-28 00:20:30,31.175621,121.317835,5,2.0,10,1217,4639,201406,28,5,2014-06-28
318,90,2014-06-28 00:20:21,2014-06-28 00:20:28,31.146522,121.352501,4,1.5,7,1218,565,201406,28,5,2014-06-28
319,461,2014-06-28 00:20:24,2014-06-28 00:20:25,31.25393,121.455087,1,0.2,1,1221,2452,201406,28,5,2014-06-28
320,900,2014-06-28 00:20:26,2014-06-28 00:20:41,30.834815,121.197836,6,2.0,15,1223,937,201406,28,5,2014-06-28
321,392,2014-06-28 00:20:27,2014-06-28 00:21:27,31.337262,121.473928,12,12.0,60,1224,4899,201406,28,5,2014-06-28
322,99,2014-06-28 00:20:32,2014-06-28 00:21:12,30.948712,121.365593,10,10.0,40,1229,1526,201406,28,5,2014-06-28
323,787,2014-06-28 00:20:32,2014-06-28 00:20:39,31.284042,121.583676,4,1.5,7,1229,5473,201406,28,5,2014-06-28
324,55,2014-06-28 00:20:35,2014-06-28 00:20:39,31.420016,121.44113,3,0.8,4,1232,1151,201406,28,5,2014-06-28
325,427,2014-06-28 00:20:42,2014-06-28 00:20:44,31.086916,121.387535,2,0.5,2,1239,878,201406,28,5,2014-06-28
326,220,2014-06-28 00:20:46,2014-06-28 00:21:11,31.160079,121.37079,7,4.0,25,1243,2271,201406,28,5,2014-06-28
327,994,2014-06-28 00:20:52,2014-06-28 00:20:53,30.771941,121.373524,1,0.2,1,1249,8511,201406,28,5,2014-06-28
328,162,2014-06-28 00:20:52,2014-06-28 00:21:32,30.915722,121.763195,10,10.0,40,1249,2760,201406,28,5,2014-06-28
329,786,2014-06-28 00:20:53,2014-06-28 00:20:55,31.240478,121.526884,2,0.5,2,1250,2961,201406,28,5,2014-06-28
330,784,2014-06-28 00:21:07,2014-06-28 00:21:09,31.230201,121.308739,2,0.5,2,1264,1509,201406,28,5,2014-06-28
331,26,2014-06-28 00:21:14,2014-06-28 00:21:39,30.889377,121.176142,7,4.0,25,1271,4307,201406,28,5,2014-06-28
332,108,2014-06-28 00:21:18,2014-06-28 00:21:25,31.042021,121.204506,4,1.5,7,1275,793,201406,28,5,2014-06-28
333,288,2014-06-28 00:21:24,2014-06-28 00:21:34,31.359311,121.310645,5,2.0,10,1281,7838,201406,28,5,2014-06-28
334,971,2014-06-28 00:21:43,2014-06-28 00:21:53,31.033659,121.577846,5,2.0,10,1300,2826,201406,28,5,2014-06-28
335,233,2014-06-28 00:21:44,2014-06-28 00:22:14,31.031203,121.65009,9,10.0,30,1301,2696,201406,28,5,2014-06-28
336,544,2014-06-28 00:21:51,2014-06-28 00:22:16,31.048845,121.231719,7,4.0,25,1308,802,201406,28,5,2014-06-28
337,1003,2014-06-28 00:22:08,2014-06-28 00:22:15,31.270369,121.443633,4,1.5,7,1325,2515,201406,28,5,2014-06-28
338,415,2014-06-28 00:22:18,2014-06-28 00:22:22,31.265,121.48958,3,0.8,4,1335,7978,201406,28,5,2014-06-28
339,827,2014-06-28 00:22:22,2014-06-28 00:22:26,31.248482,121.53958,3,0.8,4,1339,1971,201406,28,5,2014-06-28
340,378,2014-06-28 00:22:30,2014-06-28 00:22:34,31.287814,121.355886,3,0.8,4,1347,3232,201406,28,5,2014-06-28
341,567,2014-06-28 00:22:51,2014-06-28 00:23:21,31.216371,121.601926,9,10.0,30,1368,1977,201406,28,5,2014-06-28
342,390,2014-06-28 00:22:51,2014-06-28 00:23:16,31.243013,121.416207,8,7.0,25,1368,2289,201406,28,5,2014-06-28
343,775,2014-06-28 00:23:07,2014-06-28 00:23:17,31.215081,121.481286,5,2.0,10,1384,2886,201406,28,5,2014-06-28
344,973,2014-06-28 00:23:13,2014-06-28 00:23:14,31.358014,121.37617,1,0.2,1,1390,799,201406,28,5,2014-06-28
345,720,2014-06-28 00:23:20,2014-06-28 00:23:24,31.183323,121.447822,3,0.8,4,1397,2225,201406,28,5,2014-06-28
346,387,2014-06-28 00:23:25,2014-06-28 00:23:26,31.306089,121.474725,1,0.2,1,1402,1643,201406,28,5,2014-06-28
347,657,2014-06-28 00:23:34,2014-06-28 00:23:38,31.300693,121.496182,3,0.8,4,1411,2450,201406,28,5,2014-06-28
348,387,2014-06-28 00:23:45,2014-06-28 00:24:25,31.306089,121.474725,10,10.0,40,1422,1643,201406,28,5,2014-06-28
349,1110,2014-06-28 00:23:51,2014-06-28 00:24:01,31.410741,121.442349,5,2.0,10,1428,1719,201406,28,5,2014-06-28
350,568,2014-06-28 00:23:53,2014-06-28 00:23:55,31.158202,121.389411,2,0.5,2,1430,8406,201406,28,5,2014-06-28
351,658,2014-06-28 00:24:01,2014-06-28 00:24:05,31.214115,121.406884,3,0.8,4,1438,5469,201406,28,5,2014-06-28
352,222,2014-06-28 00:24:04,2014-06-28 00:24:06,31.252404,121.435035,2,0.5,2,1441,1779,201406,28,5,2014-06-28
353,367,2014-06-28 00:24:10,2014-06-28 00:24:17,31.018376,121.40507,4,1.5,7,1447,702,201406,28,5,2014-06-28
354,1179,2014-06-28 00:24:19,2014-06-28 00:25:19,31.300493,121.323029,12,12.0,60,1456,1313,201406,28,5,2014-06-28
355,438,2014-06-28 00:24:23,2014-06-28 00:24:48,31.276317,121.524794,8,7.0,25,1460,1645,201406,28,5,2014-06-28
356,744,2014-06-28 00:24:26,2014-06-28 00:24:28,31.085146,121.589124,2,0.5,2,1463,2839,201406,28,5,2014-06-28
357,188,2014-06-28 00:24:28,2014-06-28 00:24:53,31.273019,121.307617,7,4.0,25,1465,1623,201406,28,5,2014-06-28
358,398,2014-06-28 00:24:30,2014-06-28 00:25:00,31.378631,121.277965,9,10.0,30,1467,1595,201406,28,5,2014-06-28
359,1179,2014-06-28 00:24:31,2014-06-28 00:25:11,31.300493,121.323029,10,10.0,40,1468,4468,201406,28,5,2014-06-28
360,421,2014-06-28 00:24:31,2014-06-28 00:24:33,31.19232,121.142889,2,0.5,2,1468,529,201406,28,5,2014-06-28
361,1427,2014-06-28 00:24:35,2014-06-28 00:24:42,31.257756,121.601633,4,1.5,7,1472,1711,201406,28,5,2014-06-28
362,1179,2014-06-28 00:24:39,2014-06-28 00:24:41,31.300493,121.323029,2,0.5,2,1476,4468,201406,28,5,2014-06-28
363,330,2014-06-28 00:24:40,2014-06-28 00:25:10,31.131231,121.398758,9,10.0,30,1477,571,201406,28,5,2014-06-28
364,241,2014-06-28 00:24:45,2014-06-28 00:25:00,31.163705,121.503747,6,2.0,15,1482,3786,201406,28,5,2014-06-28
365,248,2014-06-28 00:24:46,2014-06-28 00:25:36,31.202395,121.6278,11,11.0,50,1483,1949,201406,28,5,2014-06-28
366,79,2014-06-28 00:24:53,2014-06-28 00:25:08,31.307268,121.521916,6,2.0,15,1490,3029,201406,28,5,2014-06-28
367,950,2014-06-28 00:25:07,2014-06-28 00:25:22,31.046945,121.764826,6,2.0,15,1504,8444,201406,28,5,2014-06-28
368,1232,2014-06-28 00:25:10,2014-06-28 00:25:17,31.412982,121.496282,4,1.5,7,1507,1573,201406,28,5,2014-06-28
369,1262,2014-06-28 00:25:12,2014-06-28 00:25:27,31.276567,121.483483,6,2.0,15,1509,2320,201406,28,5,2014-06-28
370,138,2014-06-28 00:25:12,2014-06-28 00:25:13,31.180753,121.749174,1,0.2,1,1509,2817,201406,28,5,2014-06-28
371,789,2014-06-28 00:25:14,2014-06-28 00:25:21,31.24708,121.419525,4,1.5,7,1511,2205,201406,28,5,2014-06-28
372,298,2014-06-28 00:25:16,2014-06-28 00:25:26,30.999098,121.447826,5,2.0,10,1513,5826,201406,28,5,2014-06-28
373,251,2014-06-28 00:25:17,2014-06-28 00:25:47,31.326648,121.304442,9,10.0,30,1514,1708,201406,28,5,2014-06-28
374,538,2014-06-28 00:25:18,2014-06-28 00:25:25,31.327049,121.443238,4,1.5,7,1515,1330,201406,28,5,2014-06-28
375,983,2014-06-28 00:25:22,2014-06-28 00:25:47,31.099085,121.386207,7,4.0,25,1519,840,201406,28,5,2014-06-28
376,983,2014-06-28 00:25:23,2014-06-28 00:25:30,31.099085,121.386207,4,1.5,7,1520,840,201406,28,5,2014-06-28
377,323,2014-06-28 00:25:37,2014-06-28 00:25:52,31.121932,121.33481,6,2.0,15,1534,5498,201406,28,5,2014-06-28
378,1030,2014-06-28 00:25:38,2014-06-28 00:25:45,31.221876,121.687381,4,1.5,7,1535,88,201406,28,5,2014-06-28
379,564,2014-06-28 00:25:43,2014-06-28 00:26:08,31.209644,121.56447,7,4.0,25,1540,868,201406,28,5,2014-06-28
380,353,2014-06-28 00:25:46,2014-06-28 00:26:46,31.233761,121.670586,12,12.0,60,1543,3539,201406,28,5,2014-06-28
381,636,2014-06-28 00:25:47,2014-06-28 00:26:12,31.226966,121.53174,8,7.0,25,1544,17,201406,28,5,2014-06-28
382,1454,2014-06-28 00:25:49,2014-06-28 00:25:51,30.935874,121.692581,2,0.5,2,1546,4662,201406,28,5,2014-06-28
383,234,2014-06-28 00:25:50,2014-06-28 00:26:20,31.314038,121.509762,9,10.0,30,1547,2431,201406,28,5,2014-06-28
384,830,2014-06-28 00:25:51,2014-06-28 00:25:52,30.92668,121.466784,1,0.2,1,1548,2850,201406,28,5,2014-06-28
385,830,2014-06-28 00:25:51,2014-06-28 00:26:31,30.92668,121.466784,10,10.0,40,1548,2850,201406,28,5,2014-06-28
386,830,2014-06-28 00:25:54,2014-06-28 00:25:55,30.92668,121.466784,1,0.2,1,1551,2850,201406,28,5,2014-06-28
387,312,2014-06-28 00:25:56,2014-06-28 00:27:06,31.163459,121.574025,13,14.0,70,1553,5969,201406,28,5,2014-06-28
388,664,2014-06-28 00:25:59,2014-06-28 00:26:24,30.950067,121.449083,7,4.0,25,1556,1155,201406,28,5,2014-06-28
389,330,2014-06-28 00:25:59,2014-06-28 00:26:14,31.131231,121.398758,6,2.0,15,1556,507,201406,28,5,2014-06-28
390,332,2014-06-28 00:26:02,2014-06-28 00:26:03,31.218201,121.487151,1,0.2,1,1559,412,201406,28,5,2014-06-28
391,467,2014-06-28 00:26:07,2014-06-28 00:26:09,31.058092,121.235964,2,0.5,2,1564,83,201406,28,5,2014-06-28
392,802,2014-06-28 00:26:07,2014-06-28 00:26:09,31.241362,121.395822,2,0.5,2,1564,7951,201406,28,5,2014-06-28
393,271,2014-06-28 00:26:08,2014-06-28 00:26:09,30.967774,121.447499,1,0.2,1,1565,5644,201406,28,5,2014-06-28
394,1037,2014-06-28 00:26:08,2014-06-28 00:26:10,31.307215,121.486962,2,0.5,2,1565,929,201406,28,5,2014-06-28
395,314,2014-06-28 00:26:08,2014-06-28 00:26:09,31.233973,121.41641,1,0.2,1,1565,890,201406,28,5,2014-06-28
396,787,2014-06-28 00:26:11,2014-06-28 00:26:12,31.284042,121.583676,1,0.2,1,1568,2002,201406,28,5,2014-06-28
397,650,2014-06-28 00:26:13,2014-06-28 00:26:20,31.213701,121.41802,4,1.5,7,1570,403,201406,28,5,2014-06-28
398,679,2014-06-28 00:26:16,2014-06-28 00:26:46,31.299261,121.578516,9,10.0,30,1573,2127,201406,28,5,2014-06-28
399,161,2014-06-28 00:26:24,2014-06-28 00:26:26,31.235929,121.449652,2,0.5,2,1581,2964,201406,28,5,2014-06-28
400,1023,2014-06-28 00:26:26,2014-06-28 00:26:51,31.105808,121.038742,8,7.0,25,1583,1070,201406,28,5,2014-06-28
401,365,2014-06-28 00:26:36,2014-06-28 00:27:36,31.092058,121.38753,12,12.0,60,1593,599,201406,28,5,2014-06-28
402,354,2014-06-28 00:26:43,2014-06-28 00:26:45,31.26604,121.399004,2,0.5,2,1600,122,201406,28,5,2014-06-28
403,1,2014-06-28 00:26:44,2014-06-28 00:26:59,31.078791,121.422082,6,2.0,15,1601,3598,201406,28,5,2014-06-28
404,1,2014-06-28 00:26:48,2014-06-28 00:26:55,31.078791,121.422082,4,1.5,7,1605,3598,201406,28,5,2014-06-28
405,671,2014-06-28 00:26:52,2014-06-28 00:28:02,31.194792,121.466884,13,14.0,70,1609,868,201406,28,5,2014-06-28
406,287,2014-06-28 00:26:53,2014-06-28 00:26:55,30.723654,121.330778,2,0.5,2,1610,1237,201406,28,5,2014-06-28
407,156,2014-06-28 00:26:57,2014-06-28 00:26:59,31.038291,121.194794,2,0.5,2,1614,517,201406,28,5,2014-06-28
408,442,2014-06-28 00:27:00,2014-06-28 00:27:50,31.080824,121.390896,11,11.0,50,1617,7730,201406,28,5,2014-06-28
409,520,2014-06-28 00:27:02,2014-06-28 00:27:04,31.16346,121.405127,2,0.5,2,1619,2246,201406,28,5,2014-06-28
410,53,2014-06-28 00:27:07,2014-06-28 00:27:08,31.082701,121.448694,1,0.2,1,1624,1186,201406,28,5,2014-06-28
411,669,2014-06-28 00:27:10,2014-06-28 00:28:20,31.127837,121.380654,13,14.0,70,1627,233,201406,28,5,2014-06-28
412,375,2014-06-28 00:27:13,2014-06-28 00:27:14,31.102445,121.413911,1,0.2,1,1630,586,201406,28,5,2014-06-28
