id,BTSID,StartTime,EndTime,Lat,Long,ServiceID,ServiceResource,ServiceExecutionTime,startSec,user_id,month,date,weekday,only_date
16,660,2014-06-21 00:00:50,2014-06-21 00:01:40,31.250674,121.47282,11,11.0,50,44,2517,201406,21,5,2014-06-21
17,475,2014-06-21 00:00:50,2014-06-21 00:01:20,31.195139,121.385973,9,10.0,30,44,2199,201406,21,5,2014-06-21
18,421,2014-06-21 00:00:52,2014-06-21 00:01:07,31.19232,121.142889,6,2.0,15,46,529,201406,21,5,2014-06-21
19,627,2014-06-21 00:00:55,2014-06-21 00:00:57,31.11674,121.586334,2,0.5,2,49,2825,201406,21,5,2014-06-21
20,1254,2014-06-21 00:00:58,2014-06-21 00:01:38,31.225275,121.47164,10,10.0,40,52,4459,201406,21,5,2014-06-21
21,223,2014-06-21 00:01:01,2014-06-21 00:01:16,31.202075,121.187355,6,2.0,15,55,975,201406,21,5,2014-06-21
22,197,2014-06-21 00:01:04,2014-06-21 00:01:05,31.120864,121.389141,1,0.2,1,58,636,201406,21,5,2014-06-21
23,191,2014-06-21 00:01:05,2014-06-21 00:01:06,31.268642,121.332479,1,0.2,1,59,390,201406,21,5,2014-06-21
24,1002,2014-06-21 00:01:05,2014-06-21 00:01:09,31.004198,121.067198,3,0.8,4,59,7679,201406,21,5,2014-06-21
25,490,2014-06-21 00:01:08,2014-06-21 00:01:10,31.163201,121.11139,2,0.5,2,62,5663,201406,21,5,2014-06-21
26,191,2014-06-21 00:01:08,2014-06-21 00:01:18,31.268642,121.332479,5,2.0,10,62,390,201406,21,5,2014-06-21
27,1218,2014-06-21 00:01:12,2014-06-21 00:01:16,30.91796,121.543057,3,0.8,4,66,2699,201406,21,5,2014-06-21
28,533,2014-06-21 00:01:19,2014-06-21 00:02:49,31.248587,121.277434,14,15.0,90,73,3713,201406,21,5,2014-06-21
29,727,2014-06-21 00:01:20,2014-06-21 00:01:35,31.198048,121.604048,6,2.0,15,74,1,201406,21,5,2014-06-21
30,450,2014-06-21 00:01:22,2014-06-21 00:02:12,31.252264,121.38269,11,11.0,50,76,1589,201406,21,5,2014-06-21
31,414,2014-06-21 00:01:26,2014-06-21 00:01:36,31.344291,121.487858,5,2.0,10,80,7824,201406,21,5,2014-06-21
32,156,2014-06-21 00:01:26,2014-06-21 00:01:27,31.038291,121.194794,1,0.2,1,80,1030,201406,21,5,2014-06-21
33,112,2014-06-21 00:01:31,2014-06-21 00:01:35,31.228014,121.477667,3,0.8,4,85,458,201406,21,5,2014-06-21
34,637,2014-06-21 00:01:32,2014-06-21 00:01:42,31.182371,121.526439,5,2.0,10,86,228,201406,21,5,2014-06-21
35,134,2014-06-21 00:01:33,2014-06-21 00:01:43,31.116103,121.43571,5,2.0,10,87,587,201406,21,5,2014-06-21
36,1090,2014-06-21 00:01:34,2014-06-21 00:01:36,31.173163,121.356571,2,0.5,2,88,2131,201406,21,5,2014-06-21
37,365,2014-06-21 00:01:34,2014-06-21 00:04:04,31.092058,121.38753,15,20.0,150,88,599,201406,21,5,2014-06-21
38,894,2014-06-21 00:01:34,2014-06-21 00:01:49,31.064763,121.396913,6,2.0,15,88,545,201406,21,5,2014-06-21
39,1073,2014-06-21 00:01:34,2014-06-21 00:01:38,31.130891,121.472384,3,0.8,4,88,7725,201406,21,5,2014-06-21
40,1073,2014-06-21 00:01:38,2014-06-21 00:02:48,31.130891,121.472384,13,14.0,70,92,7725,201406,21,5,2014-06-21
41,1005,2014-06-21 00:01:39,2014-06-21 00:02:04,31.180175,121.422303,7,4.0,25,93,2211,201406,21,5,2014-06-21
42,333,2014-06-21 00:01:40,2014-06-21 00:01:47,31.090076,121.406999,4,1.5,7,94,492,201406,21,5,2014-06-21
43,934,2014-06-21 00:01:41,2014-06-21 00:02:21,31.28386,121.530324,10,10.0,40,95,2461,201406,21,5,2014-06-21
44,450,2014-06-21 00:01:43,2014-06-21 00:01:47,31.252264,121.38269,3,0.8,4,97,1589,201406,21,5,2014-06-21
45,333,2014-06-21 00:01:45,2014-06-21 00:02:15,31.090076,121.406999,9,10.0,30,99,492,201406,21,5,2014-06-21
46,142,2014-06-21 00:01:50,2014-06-21 00:02:20,31.177646,121.555355,9,10.0,30,104,2006,201406,21,5,2014-06-21
47,472,2014-06-21 00:01:53,2014-06-21 00:02:23,30.93817,121.865652,9,10.0,30,107,2789,201406,21,5,2014-06-21
48,790,2014-06-21 00:01:57,2014-06-21 00:01:59,31.197656,121.463533,2,0.5,2,111,2164,201406,21,5,2014-06-21
49,1164,2014-06-21 00:01:59,2014-06-21 00:02:24,31.256426,121.61001,8,7.0,25,113,385,201406,21,5,2014-06-21
50,503,2014-06-21 00:02:07,2014-06-21 00:02:09,30.900529,121.246804,2,0.5,2,121,1253,201406,21,5,2014-06-21
51,282,2014-06-21 00:02:07,2014-06-21 00:02:32,31.176978,121.499522,7,4.0,25,121,370,201406,21,5,2014-06-21
52,262,2014-06-21 00:02:08,2014-06-21 00:02:09,31.215428,121.660427,1,0.2,1,122,7910,201406,21,5,2014-06-21
53,1104,2014-06-21 00:02:15,2014-06-21 00:02:19,30.957633,121.343012,3,0.8,4,129,5118,201406,21,5,2014-06-21
54,402,2014-06-21 00:02:19,2014-06-21 00:02:21,31.255905,121.430231,2,0.5,2,133,2683,201406,21,5,2014-06-21
55,138,2014-06-21 00:02:24,2014-06-21 00:02:26,31.180753,121.749174,2,0.5,2,138,2817,201406,21,5,2014-06-21
56,635,2014-06-21 00:02:29,2014-06-21 00:02:39,31.145439,121.417433,5,2.0,10,143,2215,201406,21,5,2014-06-21
57,614,2014-06-21 00:02:30,2014-06-21 00:02:55,31.275929,121.473484,8,7.0,25,144,2640,201406,21,5,2014-06-21
58,128,2014-06-21 00:02:40,2014-06-21 00:03:10,31.188696,121.181232,9,10.0,30,154,549,201406,21,5,2014-06-21
59,724,2014-06-21 00:02:44,2014-06-21 00:03:14,31.274417,121.257132,9,10.0,30,158,4335,201406,21,5,2014-06-21
60,796,2014-06-21 00:02:47,2014-06-21 00:04:17,31.144212,121.50825,14,15.0,90,161,4271,201406,21,5,2014-06-21
61,401,2014-06-21 00:03:02,2014-06-21 00:03:04,31.326138,121.48973,2,0.5,2,176,7987,201406,21,5,2014-06-21
62,332,2014-06-21 00:03:03,2014-06-21 00:03:04,31.218201,121.487151,1,0.2,1,177,412,201406,21,5,2014-06-21
63,634,2014-06-21 00:03:03,2014-06-21 00:03:18,31.034322,121.601024,6,2.0,15,177,2848,201406,21,5,2014-06-21
64,774,2014-06-21 00:03:04,2014-06-21 00:03:19,31.304918,121.497837,6,2.0,15,178,348,201406,21,5,2014-06-21
65,688,2014-06-21 00:03:13,2014-06-21 00:03:38,31.32719,121.53013,7,4.0,25,187,2475,201406,21,5,2014-06-21
66,567,2014-06-21 00:03:16,2014-06-21 00:03:17,31.216371,121.601926,1,0.2,1,190,1977,201406,21,5,2014-06-21
67,628,2014-06-21 00:03:27,2014-06-21 00:03:57,31.248146,121.441241,9,10.0,30,201,2174,201406,21,5,2014-06-21
68,346,2014-06-21 00:03:27,2014-06-21 00:03:42,31.176379,121.397706,6,2.0,15,201,8131,201406,21,5,2014-06-21
69,245,2014-06-21 00:03:42,2014-06-21 00:04:07,31.263651,121.573401,7,4.0,25,216,5846,201406,21,5,2014-06-21
70,234,2014-06-21 00:03:43,2014-06-21 00:03:45,31.314038,121.509762,2,0.5,2,217,2431,201406,21,5,2014-06-21
71,920,2014-06-21 00:03:51,2014-06-21 00:04:06,31.039158,121.239632,6,2.0,15,225,6739,201406,21,5,2014-06-21
72,1384,2014-06-21 00:03:53,2014-06-21 00:05:23,31.262032,121.117499,14,15.0,90,227,976,201406,21,5,2014-06-21
73,70,2014-06-21 00:04:01,2014-06-21 00:04:41,31.111396,121.379353,10,10.0,40,235,495,201406,21,5,2014-06-21
74,657,2014-06-21 00:04:08,2014-06-21 00:04:09,31.300693,121.496182,1,0.2,1,242,182,201406,21,5,2014-06-21
75,869,2014-06-21 00:04:12,2014-06-21 00:04:22,31.139721,121.673912,5,2.0,10,246,8046,201406,21,5,2014-06-21
76,1509,2014-06-21 00:04:13,2014-06-21 00:04:14,31.193646,121.449596,1,0.2,1,247,2225,201406,21,5,2014-06-21
77,280,2014-06-21 00:04:15,2014-06-21 00:05:15,31.268894,121.692432,12,12.0,60,249,7890,201406,21,5,2014-06-21
78,352,2014-06-21 00:04:15,2014-06-21 00:04:19,30.932475,121.692651,3,0.8,4,249,2010,201406,21,5,2014-06-21
79,792,2014-06-21 00:04:17,2014-06-21 00:05:47,31.388641,121.444174,14,15.0,90,251,8230,201406,21,5,2014-06-21
80,347,2014-06-21 00:04:18,2014-06-21 00:04:19,31.13107,121.298444,1,0.2,1,252,3156,201406,21,5,2014-06-21
81,520,2014-06-21 00:04:19,2014-06-21 00:04:20,31.16346,121.405127,1,0.2,1,253,2246,201406,21,5,2014-06-21
82,613,2014-06-21 00:04:27,2014-06-21 00:04:28,31.374842,121.264224,1,0.2,1,261,67,201406,21,5,2014-06-21
83,614,2014-06-21 00:04:31,2014-06-21 00:04:38,31.275929,121.473484,4,1.5,7,265,2640,201406,21,5,2014-06-21
84,429,2014-06-21 00:04:34,2014-06-21 00:04:44,31.311942,121.54204,5,2.0,10,268,7970,201406,21,5,2014-06-21
85,652,2014-06-21 00:04:34,2014-06-21 00:04:41,31.227933,121.45361,4,1.5,7,268,30,201406,21,5,2014-06-21
86,924,2014-06-21 00:04:44,2014-06-21 00:05:34,31.176807,121.251063,11,11.0,50,278,1212,201406,21,5,2014-06-21
87,635,2014-06-21 00:04:44,2014-06-21 00:05:09,31.145439,121.417433,8,7.0,25,278,3816,201406,21,5,2014-06-21
88,362,2014-06-21 00:04:44,2014-06-21 00:04:54,31.348418,121.427796,5,2.0,10,278,7619,201406,21,5,2014-06-21
89,489,2014-06-21 00:04:47,2014-06-21 00:06:17,31.282514,121.343407,14,15.0,90,281,4963,201406,21,5,2014-06-21
90,746,2014-06-21 00:04:49,2014-06-21 00:04:56,31.185228,121.1697,4,1.5,7,283,7756,201406,21,5,2014-06-21
91,1332,2014-06-21 00:04:51,2014-06-21 00:04:53,31.055129,121.770244,2,0.5,2,285,204,201406,21,5,2014-06-21
92,806,2014-06-21 00:04:54,2014-06-21 00:05:19,31.257553,121.311711,8,7.0,25,288,1662,201406,21,5,2014-06-21
93,1103,2014-06-21 00:04:55,2014-06-21 00:05:10,31.290887,121.435064,6,2.0,15,289,57,201406,21,5,2014-06-21
94,1411,2014-06-21 00:04:58,2014-06-21 00:04:59,31.148785,121.115114,1,0.2,1,292,979,201406,21,5,2014-06-21
95,28,2014-06-21 00:04:58,2014-06-21 00:04:59,31.349748,121.506246,1,0.2,1,292,182,201406,21,5,2014-06-21
96,1340,2014-06-21 00:05:08,2014-06-21 00:05:48,30.741693,121.367052,10,10.0,40,302,1253,201406,21,5,2014-06-21
97,80,2014-06-21 00:05:09,2014-06-21 00:05:34,31.183857,121.637321,8,7.0,25,303,4186,201406,21,5,2014-06-21
98,381,2014-06-21 00:05:14,2014-06-21 00:06:04,31.214209,121.659493,11,11.0,50,308,1979,201406,21,5,2014-06-21
99,80,2014-06-21 00:05:15,2014-06-21 00:05:55,31.183857,121.637321,10,10.0,40,309,4186,201406,21,5,2014-06-21
100,314,2014-06-21 00:05:17,2014-06-21 00:05:47,31.233973,121.41641,9,10.0,30,311,1535,201406,21,5,2014-06-21
101,1136,2014-06-21 00:05:21,2014-06-21 00:05:28,30.86683,121.83302,4,1.5,7,315,2708,201406,21,5,2014-06-21
102,806,2014-06-21 00:05:26,2014-06-21 00:05:27,31.257553,121.311711,1,0.2,1,320,1662,201406,21,5,2014-06-21
103,615,2014-06-21 00:05:27,2014-06-21 00:05:28,31.181485,121.520026,1,0.2,1,321,1978,201406,21,5,2014-06-21
104,456,2014-06-21 00:05:29,2014-06-21 00:05:54,31.344675,121.443963,8,7.0,25,323,1294,201406,21,5,2014-06-21
105,173,2014-06-21 00:05:46,2014-06-21 00:05:48,31.24822,121.296297,2,0.5,2,340,1509,201406,21,5,2014-06-21
106,743,2014-06-21 00:05:46,2014-06-21 00:05:50,31.278892,121.710661,3,0.8,4,340,2841,201406,21,5,2014-06-21
107,186,2014-06-21 00:05:46,2014-06-21 00:05:48,31.146311,121.399951,2,0.5,2,340,8286,201406,21,5,2014-06-21
108,498,2014-06-21 00:05:47,2014-06-21 00:05:54,31.201279,121.709485,4,1.5,7,341,8145,201406,21,5,2014-06-21
109,264,2014-06-21 00:05:47,2014-06-21 00:06:47,31.324464,121.387532,12,12.0,60,341,2426,201406,21,5,2014-06-21
110,450,2014-06-21 00:05:51,2014-06-21 00:05:52,31.252264,121.38269,1,0.2,1,345,1346,201406,21,5,2014-06-21
111,460,2014-06-21 00:06:01,2014-06-21 00:06:08,31.371694,121.443832,4,1.5,7,355,7834,201406,21,5,2014-06-21
112,362,2014-06-21 00:06:04,2014-06-21 00:06:06,31.348418,121.427796,2,0.5,2,358,1656,201406,21,5,2014-06-21
113,611,2014-06-21 00:06:07,2014-06-21 00:06:32,30.832601,121.445485,7,4.0,25,361,2974,201406,21,5,2014-06-21
114,611,2014-06-21 00:06:08,2014-06-21 00:06:10,30.832601,121.445485,2,0.5,2,362,2974,201406,21,5,2014-06-21
115,1243,2014-06-21 00:06:10,2014-06-21 00:06:14,31.051731,121.423756,3,0.8,4,364,523,201406,21,5,2014-06-21
116,369,2014-06-21 00:06:15,2014-06-21 00:06:17,31.105352,121.438535,2,0.5,2,369,4058,201406,21,5,2014-06-21
117,1106,2014-06-21 00:06:22,2014-06-21 00:07:12,31.059304,121.53566,11,11.0,50,376,2880,201406,21,5,2014-06-21
118,653,2014-06-21 00:06:23,2014-06-21 00:06:48,31.280867,121.656939,7,4.0,25,377,1923,201406,21,5,2014-06-21
119,1236,2014-06-21 00:06:24,2014-06-21 00:07:04,31.294057,121.171316,10,10.0,40,378,35,201406,21,5,2014-06-21
120,1240,2014-06-21 00:06:31,2014-06-21 00:06:46,31.162463,121.364262,6,2.0,15,385,6904,201406,21,5,2014-06-21
121,438,2014-06-21 00:06:36,2014-06-21 00:07:01,31.276317,121.524794,8,7.0,25,390,1645,201406,21,5,2014-06-21
122,622,2014-06-21 00:06:46,2014-06-21 00:06:53,31.153746,121.504388,4,1.5,7,400,374,201406,21,5,2014-06-21
123,450,2014-06-21 00:06:47,2014-06-21 00:06:49,31.252264,121.38269,2,0.5,2,401,1589,201406,21,5,2014-06-21
124,1148,2014-06-21 00:06:47,2014-06-21 00:06:54,31.305269,121.397452,4,1.5,7,401,1296,201406,21,5,2014-06-21
125,64,2014-06-21 00:06:52,2014-06-21 00:06:54,31.239025,121.551622,2,0.5,2,406,2120,201406,21,5,2014-06-21
126,64,2014-06-21 00:06:53,2014-06-21 00:07:03,31.239025,121.551622,5,2.0,10,407,2120,201406,21,5,2014-06-21
127,1250,2014-06-21 00:06:59,2014-06-21 00:07:01,31.171916,121.718029,2,0.5,2,413,424,201406,21,5,2014-06-21
128,300,2014-06-21 00:07:01,2014-06-21 00:07:41,31.311329,121.495756,10,10.0,40,415,1420,201406,21,5,2014-06-21
129,290,2014-06-21 00:07:08,2014-06-21 00:07:09,31.137509,121.40768,1,0.2,1,422,339,201406,21,5,2014-06-21
130,717,2014-06-21 00:07:09,2014-06-21 00:07:19,31.122978,121.704554,5,2.0,10,423,5811,201406,21,5,2014-06-21
131,856,2014-06-21 00:07:22,2014-06-21 00:07:26,31.25821,121.479271,3,0.8,4,436,7984,201406,21,5,2014-06-21
132,614,2014-06-21 00:07:25,2014-06-21 00:07:27,31.275929,121.473484,2,0.5,2,439,2640,201406,21,5,2014-06-21
133,188,2014-06-21 00:07:30,2014-06-21 00:07:31,31.273019,121.307617,1,0.2,1,444,1662,201406,21,5,2014-06-21
134,624,2014-06-21 00:07:39,2014-06-21 00:07:40,30.832683,121.481868,1,0.2,1,453,2684,201406,21,5,2014-06-21
135,323,2014-06-21 00:07:41,2014-06-21 00:07:45,31.121932,121.33481,3,0.8,4,455,3124,201406,21,5,2014-06-21
136,624,2014-06-21 00:07:47,2014-06-21 00:07:51,30.832683,121.481868,3,0.8,4,461,2684,201406,21,5,2014-06-21
137,1454,2014-06-21 00:07:58,2014-06-21 00:08:23,30.935874,121.692581,8,7.0,25,472,1905,201406,21,5,2014-06-21
138,243,2014-06-21 00:07:59,2014-06-21 00:08:24,31.286022,121.497436,7,4.0,25,473,115,201406,21,5,2014-06-21
139,105,2014-06-21 00:08:01,2014-06-21 00:08:05,31.114038,121.415096,3,0.8,4,475,652,201406,21,5,2014-06-21
140,813,2014-06-21 00:08:06,2014-06-21 00:09:06,31.10366,121.420217,12,12.0,60,480,4793,201406,21,5,2014-06-21
141,656,2014-06-21 00:08:10,2014-06-21 00:08:35,31.098701,121.582178,8,7.0,25,484,2964,201406,21,5,2014-06-21
142,1082,2014-06-21 00:08:13,2014-06-21 00:09:03,31.431346,121.222574,11,11.0,50,487,1496,201406,21,5,2014-06-21
143,665,2014-06-21 00:08:15,2014-06-21 00:08:17,31.077825,121.33981,2,0.5,2,489,875,201406,21,5,2014-06-21
144,1208,2014-06-21 00:08:17,2014-06-21 00:08:24,31.33876,121.437747,4,1.5,7,491,7648,201406,21,5,2014-06-21
145,1117,2014-06-21 00:08:20,2014-06-21 00:08:45,31.109998,121.164842,8,7.0,25,494,1060,201406,21,5,2014-06-21
146,1410,2014-06-21 00:08:22,2014-06-21 00:08:29,31.280452,121.480426,4,1.5,7,496,2530,201406,21,5,2014-06-21
147,394,2014-06-21 00:08:27,2014-06-21 00:08:31,30.73407,121.350673,3,0.8,4,501,1250,201406,21,5,2014-06-21
148,411,2014-06-21 00:08:29,2014-06-21 00:08:54,31.209905,121.37472,8,7.0,25,503,247,201406,21,5,2014-06-21
149,262,2014-06-21 00:08:40,2014-06-21 00:09:20,31.215428,121.660427,10,10.0,40,514,2026,201406,21,5,2014-06-21
150,18,2014-06-21 00:08:46,2014-06-21 00:08:50,29.526266,119.910488,3,0.8,4,520,4782,201406,21,5,2014-06-21
151,679,2014-06-21 00:08:47,2014-06-21 00:08:51,31.299261,121.578516,3,0.8,4,521,2127,201406,21,5,2014-06-21
152,259,2014-06-21 00:08:50,2014-06-21 00:09:00,31.276718,121.371696,5,2.0,10,524,1737,201406,21,5,2014-06-21
153,644,2014-06-21 00:08:51,2014-06-21 00:09:01,31.128227,121.45441,5,2.0,10,525,7689,201406,21,5,2014-06-21
154,576,2014-06-21 00:08:54,2014-06-21 00:09:24,31.210843,121.491168,9,10.0,30,528,2169,201406,21,5,2014-06-21
155,367,2014-06-21 00:08:59,2014-06-21 00:09:03,31.018376,121.40507,3,0.8,4,533,703,201406,21,5,2014-06-21
156,277,2014-06-21 00:08:59,2014-06-21 00:09:59,31.260814,121.490337,12,12.0,60,533,2643,201406,21,5,2014-06-21
157,411,2014-06-21 00:09:02,2014-06-21 00:09:04,31.209905,121.37472,2,0.5,2,536,247,201406,21,5,2014-06-21
158,388,2014-06-21 00:09:03,2014-06-21 00:09:28,31.260555,121.410883,7,4.0,25,537,1345,201406,21,5,2014-06-21
159,663,2014-06-21 00:09:05,2014-06-21 00:09:09,31.17665,121.132941,3,0.8,4,539,7739,201406,21,5,2014-06-21
160,621,2014-06-21 00:09:12,2014-06-21 00:09:37,31.402222,121.493387,8,7.0,25,546,1379,201406,21,5,2014-06-21
161,556,2014-06-21 00:09:19,2014-06-21 00:09:59,31.044667,121.46191,10,10.0,40,553,724,201406,21,5,2014-06-21
162,447,2014-06-21 00:09:23,2014-06-21 00:09:24,31.167947,121.670231,1,0.2,1,557,8033,201406,21,5,2014-06-21
163,556,2014-06-21 00:09:26,2014-06-21 00:09:51,31.044667,121.46191,7,4.0,25,560,724,201406,21,5,2014-06-21
164,3,2014-06-21 00:09:26,2014-06-21 00:09:33,31.282271,121.524511,4,1.5,7,560,2436,201406,21,5,2014-06-21
165,1239,2014-06-21 00:09:28,2014-06-21 00:09:35,31.007639,121.416247,4,1.5,7,562,981,201406,21,5,2014-06-21
166,513,2014-06-21 00:09:35,2014-06-21 00:09:45,31.118723,121.248449,5,2.0,10,569,554,201406,21,5,2014-06-21
167,549,2014-06-21 00:09:36,2014-06-21 00:09:38,31.17605,121.431225,2,0.5,2,570,3843,201406,21,5,2014-06-21
168,880,2014-06-21 00:09:36,2014-06-21 00:10:06,31.138371,121.416975,9,10.0,30,570,895,201406,21,5,2014-06-21
169,163,2014-06-21 00:09:48,2014-06-21 00:09:55,31.203978,121.423912,4,1.5,7,582,431,201406,21,5,2014-06-21
170,413,2014-06-21 00:09:53,2014-06-21 00:10:53,31.189701,121.543143,12,12.0,60,587,5506,201406,21,5,2014-06-21
171,144,2014-06-21 00:09:55,2014-06-21 00:09:59,31.155403,121.57642,3,0.8,4,589,2094,201406,21,5,2014-06-21
172,107,2014-06-21 00:10:02,2014-06-21 00:12:32,31.131416,121.429704,15,20.0,150,596,751,201406,21,5,2014-06-21
173,24,2014-06-21 00:10:03,2014-06-21 00:10:04,31.319806,121.526248,1,0.2,1,597,2149,201406,21,5,2014-06-21
174,363,2014-06-21 00:10:05,2014-06-21 00:10:45,31.133956,121.526289,10,10.0,40,599,2828,201406,21,5,2014-06-21
175,186,2014-06-21 00:10:12,2014-06-21 00:10:16,31.146311,121.399951,3,0.8,4,606,570,201406,21,5,2014-06-21
176,1240,2014-06-21 00:10:17,2014-06-21 00:10:42,31.162463,121.364262,7,4.0,25,611,6904,201406,21,5,2014-06-21
177,216,2014-06-21 00:10:18,2014-06-21 00:10:20,31.178359,121.279284,2,0.5,2,612,625,201406,21,5,2014-06-21
178,171,2014-06-21 00:10:18,2014-06-21 00:10:28,31.098558,121.377147,5,2.0,10,612,1010,201406,21,5,2014-06-21
179,326,2014-06-21 00:10:25,2014-06-21 00:10:27,30.983162,121.054057,2,0.5,2,619,3139,201406,21,5,2014-06-21
180,381,2014-06-21 00:10:48,2014-06-21 00:10:55,31.214209,121.659493,4,1.5,7,642,416,201406,21,5,2014-06-21
181,246,2014-06-21 00:10:52,2014-06-21 00:10:54,31.042056,121.720903,2,0.5,2,646,2723,201406,21,5,2014-06-21
182,248,2014-06-21 00:11:02,2014-06-21 00:11:17,31.202395,121.6278,6,2.0,15,656,7910,201406,21,5,2014-06-21
183,561,2014-06-21 00:11:09,2014-06-21 00:11:11,31.130862,121.091425,2,0.5,2,663,7737,201406,21,5,2014-06-21
184,397,2014-06-21 00:11:21,2014-06-21 00:11:23,31.181381,121.688934,2,0.5,2,675,2869,201406,21,5,2014-06-21
185,561,2014-06-21 00:11:23,2014-06-21 00:11:25,31.130862,121.091425,2,0.5,2,677,7737,201406,21,5,2014-06-21
186,57,2014-06-21 00:11:26,2014-06-21 00:11:30,31.124664,121.323455,3,0.8,4,680,6680,201406,21,5,2014-06-21
187,387,2014-06-21 00:11:28,2014-06-21 00:11:38,31.306089,121.474725,5,2.0,10,682,1888,201406,21,5,2014-06-21
188,418,2014-06-21 00:11:28,2014-06-21 00:11:29,31.015959,121.227509,1,0.2,1,682,5491,201406,21,5,2014-06-21
189,1257,2014-06-21 00:11:30,2014-06-21 00:12:30,30.889897,121.320413,12,12.0,60,684,851,201406,21,5,2014-06-21
190,626,2014-06-21 00:11:32,2014-06-21 00:11:39,31.191674,121.699103,4,1.5,7,686,3690,201406,21,5,2014-06-21
191,368,2014-06-21 00:11:42,2014-06-21 00:13:12,31.095884,121.350551,14,15.0,90,696,962,201406,21,5,2014-06-21
192,351,2014-06-21 00:11:43,2014-06-21 00:12:08,31.231687,121.32576,8,7.0,25,697,1758,201406,21,5,2014-06-21
193,462,2014-06-21 00:11:43,2014-06-21 00:11:44,31.19107,121.554321,1,0.2,1,697,253,201406,21,5,2014-06-21
194,96,2014-06-21 00:11:48,2014-06-21 00:12:13,31.109649,121.402441,7,4.0,25,702,234,201406,21,5,2014-06-21
195,365,2014-06-21 00:11:53,2014-06-21 00:12:00,31.092058,121.38753,4,1.5,7,707,599,201406,21,5,2014-06-21
196,187,2014-06-21 00:11:56,2014-06-21 00:11:57,31.054594,121.339133,1,0.2,1,710,563,201406,21,5,2014-06-21
197,376,2014-06-21 00:12:00,2014-06-21 00:12:07,31.174053,121.282683,4,1.5,7,714,445,201406,21,5,2014-06-21
198,261,2014-06-21 00:12:02,2014-06-21 00:12:06,31.337218,121.465181,3,0.8,4,716,409,201406,21,5,2014-06-21
199,351,2014-06-21 00:12:02,2014-06-21 00:12:17,31.231687,121.32576,6,2.0,15,716,1758,201406,21,5,2014-06-21
200,486,2014-06-21 00:12:03,2014-06-21 00:12:10,31.296405,121.392803,4,1.5,7,717,1788,201406,21,5,2014-06-21
201,230,2014-06-21 00:12:03,2014-06-21 00:12:28,31.254981,121.623923,8,7.0,25,717,3089,201406,21,5,2014-06-21
202,1375,2014-06-21 00:12:09,2014-06-21 00:12:34,31.299073,121.552202,7,4.0,25,723,7613,201406,21,5,2014-06-21
203,535,2014-06-21 00:12:14,2014-06-21 00:12:24,31.276982,121.460649,5,2.0,10,728,2484,201406,21,5,2014-06-21
204,325,2014-06-21 00:12:15,2014-06-21 00:12:19,31.06623,121.321933,3,0.8,4,729,7726,201406,21,5,2014-06-21
205,744,2014-06-21 00:12:22,2014-06-21 00:12:23,31.085146,121.589124,1,0.2,1,736,2839,201406,21,5,2014-06-21
206,1375,2014-06-21 00:12:26,2014-06-21 00:12:27,31.299073,121.552202,1,0.2,1,740,7613,201406,21,5,2014-06-21
207,273,2014-06-21 00:12:28,2014-06-21 00:12:32,31.201251,121.561484,3,0.8,4,742,1886,201406,21,5,2014-06-21
